id,num_orders
1415059,281.49677
1107132,281.49677
1011846,281.49677
1036998,281.49677
1006386,281.49677
1412745,281.49677
1375145,470.35602
1354719,470.35602
1416624,470.35602
1162670,470.35602
1473999,470.35602
1415730,470.35602
1070101,470.35602
1149110,470.35602
1268657,470.35602
1125034,470.35602
1233869,416.00778
1478615,416.00778
1081273,416.00778
1452584,416.00778
1082717,416.00778
1009386,756.04865
1251805,756.04865
1390565,416.00778
1301315,416.00778
1033019,416.00778
1127204,206.83058
1454285,206.83058
1230213,206.83058
1216199,206.83058
1338024,206.83058
1316220,206.83058
1261077,206.83058
1499021,206.83058
1384202,206.83058
1327954,206.83058
1139730,250.44536
1301842,250.44536
1251244,250.44536
1183358,250.44536
1059732,250.44536
1151274,250.44536
1072415,250.44536
1469941,250.44536
1288037,250.44536
1325139,250.44536
1101375,250.44536
1398435,250.44536
1353965,250.44536
1183936,250.44536
1311911,250.44536
1062494,250.44536
1410039,250.44536
1187463,250.44536
1082477,250.44536
1345516,250.44536
1022008,544.58105
1438700,544.58105
1314739,544.58105
1316314,544.58105
1050661,544.58105
1317396,544.58105
1179891,544.58105
1035233,544.58105
1011404,544.58105
1306324,544.58105
1473058,281.49677
1463455,281.49677
1248427,281.49677
1173141,281.49677
1471497,281.49677
1455556,281.49677
1305973,281.49677
1456111,281.49677
1311369,281.49677
1084924,281.49677
1075942,771.4517
1458788,771.4517
1108592,771.4517
1091948,771.4517
1028978,771.4517
1480899,771.4517
1043364,487.871
1390783,487.871
1083460,487.871
1113545,771.4517
1175098,545.46375
1107789,250.44536
1472551,545.46375
1434395,545.46375
1204957,545.46375
1066271,250.44536
1201647,250.44536
1207963,250.44536
1224651,250.44536
1102821,250.44536
1413179,470.35602
1064720,470.35602
1333985,470.35602
1485965,470.35602
1045179,470.35602
1034980,470.35602
1055582,470.35602
1444798,470.35602
1059223,470.35602
1047097,470.35602
1121896,281.49677
1093815,281.49677
1171798,281.49677
1110818,281.49677
1368837,281.49677
1016415,281.49677
1300798,281.49677
1093179,281.49677
1305192,281.49677
1095872,281.49677
1000264,263.1128
1253533,263.1128
1109365,263.1128
1492072,263.1128
1369989,263.1128
1233753,263.1128
1113550,263.1128
1119683,263.1128
1351878,263.1128
1143262,263.1128
1058344,416.28906
1414470,416.28906
1252992,416.28906
1115685,736.1926
1421486,416.28906
1320342,416.28906
1021911,416.28906
1251776,416.28906
1165288,282.96878
1113019,263.1128
1116213,282.96878
1044947,282.96878
1402049,282.96878
1073679,263.1128
1088866,263.1128
1194180,263.1128
1474476,263.1128
1049402,263.1128
1416839,266.14648
1218844,266.14648
1170492,266.14648
1091303,266.14648
1367373,246.29048
1241826,266.14648
1023270,266.14648
1495450,246.29048
1383578,266.14648
1482218,246.29048
1414458,333.98108
1306516,333.98108
1180610,333.98108
1323085,333.98108
1212285,333.98108
1039279,333.98108
1395825,333.98108
1386899,333.98108
1216036,333.98108
1225001,333.98108
1196661,537.05524
1496261,537.05524
1194929,537.05524
1209119,537.05524
1397954,537.05524
1433003,537.05524
1306725,537.05524
1355897,537.05524
1064394,537.05524
1299518,537.05524
1401228,281.49677
1495883,281.49677
1186113,281.49677
1452283,281.49677
1478258,281.49677
1197751,281.49677
1124970,281.49677
1131633,281.49677
1414498,281.49677
1453888,281.49677
1158313,416.00778
1100676,416.00778
1158135,416.00778
1171800,416.00778
1026264,416.00778
1321385,416.00778
1050460,416.00778
1146215,416.00778
1419175,416.00778
1372396,416.00778
1432207,263.1128
1394210,263.1128
1443225,263.1128
1342526,263.1128
1449114,263.1128
1123390,263.1128
1247236,263.1128
1261392,263.1128
1489922,263.1128
1401658,263.1128
1125250,674.0219
1037647,674.0219
1138222,674.0219
1266103,674.0219
1003947,674.0219
1348210,674.0219
1145349,674.0219
1373036,674.0219
1309199,674.0219
1171211,674.0219
1402145,674.0219
1475657,674.0219
1467695,674.0219
1147970,674.0219
1378850,333.98108
1121390,333.98108
1237926,333.98108
1492615,333.98108
1006586,674.0219
1000914,674.0219
1405281,281.49677
1140630,281.49677
1179175,281.49677
1328240,281.49677
1148498,281.49677
1444150,281.49677
1184976,281.49677
1455643,281.49677
1054872,281.49677
1465520,281.49677
1235991,289.90527
1357362,289.90527
1224648,289.90527
1042687,289.90527
1435100,289.90527
1386731,289.90527
1030695,289.90527
1254045,289.90527
1392602,289.90527
1443272,289.90527
1147078,206.83058
1065907,206.83058
1354825,206.83058
1177980,206.83058
1201164,206.83058
1003099,206.83058
1002495,206.83058
1365578,206.83058
1419626,206.83058
1195370,206.83058
1207458,242.03687
1408017,242.03687
1090667,242.03687
1397788,242.03687
1227739,242.03687
1362484,242.03687
1097531,242.03687
1082537,242.03687
1484097,242.03687
1325444,242.03687
1276142,303.09036
1333143,303.09036
1487777,303.09036
1395108,303.09036
1042584,303.09036
1274476,303.09036
1055703,303.09036
1247424,303.09036
1302516,303.09036
1171030,303.09036
1266519,333.98108
1137275,674.0219
1266254,674.0219
1125205,674.0219
1282243,333.98108
1265496,674.0219
1269069,674.0219
1421700,674.0219
1095834,674.0219
1175473,674.0219
1299709,263.1128
1454164,263.1128
1068339,263.1128
1131994,263.1128
1452032,263.1128
1268214,263.1128
1261241,263.1128
1209168,263.1128
1106716,263.1128
1104690,263.1128
1117544,223.65291
1417850,223.65291
1211259,223.65291
1431972,223.65291
1475506,223.65291
1409045,223.65291
1410758,223.65291
1368841,223.65291
1409653,223.65291
1251129,223.65291
1199822,333.98108
1306963,333.98108
1352289,333.98108
1487534,333.98108
1043614,333.98108
1388656,333.98108
1464836,333.98108
1072381,333.98108
1388909,333.98108
1280894,333.98108
1356370,246.29048
1245069,246.29048
1295639,246.29048
1305904,246.29048
1292177,246.29048
1317384,246.29048
1121211,246.29048
1021640,246.29048
1210569,246.29048
1442046,246.29048
1131692,416.00778
1325899,416.00778
1035806,416.00778
1192752,416.00778
1154621,416.00778
1105567,416.00778
1351561,416.00778
1284314,416.00778
1119425,416.00778
1071315,416.00778
1053700,282.96878
1196897,282.96878
1100864,282.96878
1095250,282.96878
1314012,263.1128
1177213,263.1128
1312239,263.1128
1371943,263.1128
1269951,263.1128
1124463,282.96878
1171380,674.0219
1257945,674.0219
1164850,674.0219
1317829,674.0219
1494403,674.0219
1372964,674.0219
1028254,674.0219
1394819,674.0219
1239193,674.0219
1466747,674.0219
1460540,281.49677
1109530,281.49677
1140660,281.49677
1015607,281.49677
1039868,281.49677
1179336,281.49677
1156949,281.49677
1416864,281.49677
1229607,281.49677
1488828,281.49677
1243030,281.49677
1342622,281.49677
1474891,281.49677
1107378,576.51514
1120819,281.49677
1195282,281.49677
1335120,576.51514
1377332,281.49677
1318602,576.51514
1106208,281.49677
1496726,396.1518
1040688,396.1518
1359566,396.1518
1322847,416.00778
1419205,396.1518
1376392,396.1518
1471555,396.1518
1157631,416.00778
1446675,396.1518
1171196,396.1518
1353589,281.49677
1083761,281.49677
1017978,301.35275
1204607,301.35275
1179263,281.49677
1287664,301.35275
1101142,301.35275
1259598,301.35275
1403541,301.35275
1101243,301.35275
1235681,522.84143
1473044,522.84143
1165704,522.84143
1327609,522.84143
1382591,223.65291
1258870,522.84143
1340640,522.84143
1165396,522.84143
1460743,522.84143
1210591,223.65291
1428233,223.65291
1094909,223.65291
1332634,223.65291
1226462,223.65291
1022245,223.65291
1082397,223.65291
1136816,223.65291
1478736,223.65291
1468754,223.65291
1392549,223.65291
1268353,242.03687
1295313,242.03687
1086365,242.03687
1072664,242.03687
1271325,242.03687
1468915,242.03687
1396555,242.03687
1082289,242.03687
1471863,242.03687
1288038,242.03687
1009685,263.1128
1103790,263.1128
1081466,263.1128
1067689,263.1128
1320892,263.1128
1425915,263.1128
1265570,263.1128
1117394,263.1128
1131780,263.1128
1242389,263.1128
1214618,281.49677
1364865,281.49677
1133180,281.49677
1008164,281.49677
1166614,281.49677
1204365,281.49677
1426744,281.49677
1145434,281.49677
1302570,281.49677
1158968,281.49677
1104767,576.51514
1331057,576.51514
1203291,576.51514
1325692,281.49677
1200019,281.49677
1101366,281.49677
1410252,281.49677
1412366,281.49677
1491157,281.49677
1445037,263.1128
1332387,263.1128
1146755,263.1128
1125510,282.96878
1468793,263.1128
1474894,282.96878
1246237,263.1128
1468989,263.1128
1264726,263.1128
1023588,263.1128
1119975,281.49677
1296989,281.49677
1256467,281.49677
1478418,281.49677
1141172,281.49677
1237197,281.49677
1215871,281.49677
1015109,281.49677
1173440,281.49677
1115717,281.49677
1112711,416.00778
1374089,416.00778
1118795,416.00778
1140639,416.00778
1083175,416.00778
1492620,416.00778
1175595,416.00778
1381389,416.00778
1252196,416.00778
1125403,416.00778
1353415,333.98108
1460235,674.0219
1445553,674.0219
1447369,674.0219
1028990,674.0219
1184922,333.98108
1153898,674.0219
1198610,674.0219
1079437,333.98108
1472394,333.98108
1448306,301.35275
1419811,301.35275
1265062,301.35275
1425904,281.49677
1125938,301.35275
1202900,281.49677
1095568,301.35275
1300715,301.35275
1376035,301.35275
1247963,301.35275
1242874,301.35275
1077197,301.35275
1127975,281.49677
1230110,281.49677
1166412,281.49677
1066808,281.49677
1470409,281.49677
1342442,281.49677
1139563,301.35275
1003833,281.49677
1119729,301.35275
1178379,301.35275
1168706,281.49677
1171672,281.49677
1432899,301.35275
1268541,301.35275
1006145,301.35275
1441960,301.35275
1183895,576.51514
1460906,576.51514
1466648,242.03687
1217089,242.03687
1275462,242.03687
1461365,242.03687
1159522,242.03687
1442492,242.03687
1426884,242.03687
1223006,242.03687
1257596,242.03687
1313402,242.03687
1009276,537.05524
1355967,537.05524
1439212,537.05524
1145363,537.05524
1001921,537.05524
1159863,537.05524
1347974,537.05524
1012491,537.05524
1373298,537.05524
1355523,537.05524
1167271,470.35602
1393728,470.35602
1109152,470.35602
1366322,470.35602
1101391,470.35602
1478799,470.35602
1215120,470.35602
1428408,470.35602
1100774,470.35602
1495413,470.35602
1026093,753.9367
1185453,753.9367
1315380,753.9367
1413823,753.9367
1010266,753.9367
1091121,753.9367
1126295,753.9367
1322521,753.9367
1345620,753.9367
1273456,470.35602
1095435,281.49677
1323949,281.49677
1395799,281.49677
1145737,281.49677
1238384,281.49677
1042036,281.49677
1351219,281.49677
1085203,281.49677
1371386,281.49677
1219723,281.49677
1003254,576.51514
1467189,576.51514
1391034,281.49677
1402736,281.49677
1359141,576.51514
1385854,281.49677
1364965,281.49677
1323652,281.49677
1488422,281.49677
1426492,281.49677
1494166,206.83058
1425078,206.83058
1280912,206.83058
1101451,206.83058
1102535,206.83058
1192441,206.83058
1095607,206.83058
1367089,206.83058
1159398,206.83058
1234591,206.83058
1191706,250.44536
1131459,250.44536
1336230,250.44536
1425283,250.44536
1320850,250.44536
1057220,250.44536
1490464,250.44536
1245748,250.44536
1433608,250.44536
1027214,250.44536
1105308,223.65291
1107240,223.65291
1387470,223.65291
1184143,223.65291
1072620,223.65291
1460051,223.65291
1111278,223.65291
1442651,223.65291
1409134,223.65291
1051968,223.65291
1121765,263.63046
1154015,263.63046
1193249,558.6488
1025216,558.6488
1487129,558.6488
1132636,558.6488
1011414,558.6488
1368489,558.6488
1369233,558.6488
1458746,263.63046
1280129,281.49677
1114886,281.49677
1163765,281.49677
1406367,281.49677
1142814,576.51514
1294699,281.49677
1379642,281.49677
1244589,281.49677
1100387,281.49677
1323102,281.49677
1159992,301.35275
1349938,301.35275
1440017,301.35275
1021112,301.35275
1087316,281.49677
1382875,301.35275
1223460,301.35275
1140043,301.35275
1358812,301.35275
1384056,281.49677
1470747,301.35275
1410454,281.49677
1329627,301.35275
1053569,301.35275
1098179,301.35275
1489281,281.49677
1230739,281.49677
1117763,281.49677
1016076,281.49677
1020937,301.35275
1008071,487.871
1351714,487.871
1278748,487.871
1033118,487.871
1432496,487.871
1231141,487.871
1026727,487.871
1077204,487.871
1438728,487.871
1424161,487.871
1495114,223.65291
1438706,223.65291
1352093,223.65291
1422053,223.65291
1332317,223.65291
1178329,223.65291
1467909,223.65291
1347977,223.65291
1445235,223.65291
1365395,223.65291
1467164,421.09036
1164908,421.09036
1182446,421.09036
1393856,421.09036
1161200,421.09036
1242357,421.09036
1344145,421.09036
1430031,421.09036
1193698,421.09036
1449017,421.09036
1399041,438.60535
1185779,438.60535
1055011,438.60535
1080864,438.60535
1247741,438.60535
1041516,438.60535
1157213,438.60535
1168450,438.60535
1392666,438.60535
1024666,438.60535
1246456,396.1518
1213389,396.1518
1011038,396.1518
1403857,396.1518
1377782,396.1518
1354740,396.1518
1195560,396.1518
1000845,396.1518
1188391,396.1518
1310969,396.1518
1203473,281.49677
1052376,281.49677
1275300,281.49677
1168517,281.49677
1164780,281.49677
1412431,281.49677
1215826,281.49677
1198539,281.49677
1281207,281.49677
1400789,281.49677
1008981,282.96878
1480916,582.1573
1174520,562.3013
1408456,562.3013
1103391,582.1573
1108102,582.1573
1108547,582.1573
1238197,282.96878
1043675,582.1573
1268656,562.3013
1462608,281.49677
1418346,281.49677
1491979,281.49677
1407308,281.49677
1010422,281.49677
1108134,281.49677
1224076,281.49677
1140817,281.49677
1025411,281.49677
1403656,281.49677
1161630,537.05524
1021993,537.05524
1179517,537.05524
1332254,537.05524
1319159,537.05524
1356974,537.05524
1290939,242.03687
1401750,242.03687
1064767,537.05524
1070383,537.05524
1029294,223.65291
1013001,223.65291
1081183,223.65291
1485036,223.65291
1256807,223.65291
1203716,223.65291
1414123,223.65291
1250749,223.65291
1434042,223.65291
1048122,223.65291
1317164,242.03687
1404058,242.03687
1099698,242.03687
1225205,242.03687
1120109,242.03687
1317198,242.03687
1485133,242.03687
1011810,242.03687
1212950,537.05524
1022775,537.05524
1039889,281.49677
1347952,281.49677
1129722,281.49677
1023285,281.49677
1330789,281.49677
1334275,281.49677
1183235,281.49677
1278095,281.49677
1161492,281.49677
1189870,281.49677
1232446,470.35602
1381352,470.35602
1168965,470.35602
1300191,470.35602
1391636,470.35602
1475935,470.35602
1413562,470.35602
1129712,470.35602
1181753,470.35602
1094992,470.35602
1466568,416.00778
1429643,416.00778
1301120,396.1518
1377778,416.00778
1271409,416.00778
1168372,416.00778
1469059,416.00778
1067430,416.00778
1155421,416.00778
1136593,416.00778
1212707,206.83058
1313597,206.83058
1412241,206.83058
1115056,250.44536
1292390,250.44536
1166952,250.44536
1384513,250.44536
1093599,250.44536
1367894,250.44536
1119869,250.44536
1070129,250.44536
1394194,250.44536
1002435,250.44536
1400016,250.44536
1371135,250.44536
1386866,250.44536
1263387,250.44536
1316202,250.44536
1238695,250.44536
1269164,250.44536
1212464,250.44536
